appid,name,developer,publisher,genres,tags,genre_count,tag_count,price,initial_price,discount,is_free,positive,negative,total_reviews,review_score_pct,target,owners,owners_min,owners_max,owners_midpoint,average_forever,median_forever,average_2weeks,ccu
1239690,Retrowave,RewindApp,RewindApp,"Action, Casual, Indie, Racing, Simulation",Racing;1980s;Indie;Casual;Retro;Simulation;Action;Music;Relaxing;Cyberpunk;1990's;Great Soundtrack;Psychedelic;Singleplayer;Arcade;Futuristic;Runner;Surreal;Atmospheric;Addictive,5,20,2.99,2.99,0.0,0,14516,691,15207,0.9546,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,18
532110,Rusty Lake: Roots,Rusty Lake,Rusty Lake,"Adventure, Indie",Puzzle;Point & Click;Indie;Adventure;Psychological Horror;Horror;Story Rich;Singleplayer;Atmospheric;Hidden Object;2D;Mystery;Dark;Surreal;Escape Room;Gore;Hand-drawn;Casual;Immersive;Lovecraftian,2,20,3.99,3.99,0.0,0,7484,259,7743,0.9666,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,114
1432050,Nobody Saves the World,Drinkbox Studios,Drinkbox Studios,"Action, Adventure, Indie, RPG",Singleplayer;Indie;Co-op;Multiplayer;Action;Hack and Slash;Adventure;Dungeon Crawler;2D;Local Co-Op;RPG;Fantasy;Action RPG;Colorful;Action-Adventure;Exploration;Funny;Procedural Generation;Soundtrack;Hand-drawn,4,20,7.49,24.99,70.0,0,5623,546,6169,0.9115,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,27
1963370,No One Survived,Cat Play Studio,Cat Play Studio,"Adventure, Indie, RPG",Survival;Open World;Zombies;Multiplayer;Crafting;Survival Horror;Post-apocalyptic;Exploration;Building;Co-op;Third Person;Singleplayer;Adventure;Online Co-Op;3D;Sandbox;First-Person;RPG;Gore;Early Access,3,20,16.99,16.99,0.0,0,4668,2376,7044,0.6627,0,"200,000 .. 500,000",200000,500000,350000,0,0,0,175
742120,DRAGON QUEST XI: Echoes of an Elusive Age - Digital Edition of Light,Square Enix,Square Enix,RPG,JRPG;RPG;Turn-Based Combat;Singleplayer;Fantasy;Anime;Story Rich;Adventure;Turn-Based;Open World;Great Soundtrack;Action;Colorful;Funny;Cartoony;Character Customization;Third Person;Dragons;Crafting;Party-Based RPG,1,20,0.0,0.0,0.0,1,7614,1271,8885,0.8569,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,38
1372110,JoJo's Bizarre Adventure: All-Star Battle R,CyberConnect2 Co. Ltd.,Bandai Namco Entertainment,Action,Anime;Action;Fighting;PvP;Multiplayer;2D Fighter;3D Fighter;Memes;Great Soundtrack;2D;3D;Violent;Colorful;Story Rich;2.5D;Local Co-Op;2D Platformer;Arcade;Controller;Nudity,1,20,49.99,49.99,0.0,0,10640,1311,11951,0.8903,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,357
342560,Airships: Conquer the Skies,David Stark,David Stark,"Action, Indie, Strategy",Vehicular Combat;4X;War;Moddable;Wargame;Building;Alternate History;PvP;Military;Grand Strategy;Naval Combat;Real-Time;Multiplayer;Tanks;Competitive;RTS;Mechs;2D;Steampunk;Strategy,3,20,18.74,24.99,25.0,0,5706,241,5947,0.9595,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,68
1097430,Book of Yog Idle RPG,元气工作室,元气工作室,"Action, Adventure, Casual, Indie, Massively Multiplayer, RPG, Strategy, Free To Play",Adventure;Massively Multiplayer;Nudity;Action-Adventure;Singleplayer;Action RPG;Action;Female Protagonist;Story Rich;Rogue-like;Multiplayer;Auto Battler;Casual;Indie;Sexual Content;Hack and Slash;Strategy;Loot;Free to Play;Idler,8,20,0.0,0.0,0.0,1,4733,2650,7383,0.6411,0,"200,000 .. 500,000",200000,500000,350000,0,0,0,647
1176470,Terra Invicta,Pavonis Interactive,Hooded Horse,"Simulation, Strategy",Strategy;Simulation;Grand Strategy;4X;Historical;War;Military;Management;Sandbox;Wargame;Moddable;Diplomacy;Economy;Real-Time with Pause;Singleplayer;Alternate History;Replay Value;RTS;Tactical;Early Access,2,20,39.99,39.99,0.0,0,5257,1303,6560,0.8014,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,697
2677660,Indiana Jones and the Great Circle,MachineGames,Bethesda Softworks,"Action, Adventure",Action-Adventure;First-Person;Story Rich;Puzzle;Singleplayer;Adventure;Exploration;Stealth;Historical;Action;World War II;Open World;Investigation;3D Platformer;Platformer;Realistic;3D;Immersive Sim;Political;Politics,2,20,69.99,69.99,0.0,0,12787,1322,14109,0.9063,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,274
924980,Trials of Mana,Square Enix,Square Enix,RPG,RPG;JRPG;Anime;Action RPG;Remake;Singleplayer;Adventure;Fantasy;Action;Hack and Slash;Great Soundtrack;Story Rich;Female Protagonist;Character Customization;Classic;Party-Based RPG;Cute;Third Person;Open World,1,19,49.99,49.99,0.0,0,5002,448,5450,0.9178,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,30
2795000,The WereCleaner,Howlin' Hugs,USC Games,"Action, Casual, Indie, Strategy, Free To Play",Stealth;Casual;Cartoony;Dark Humor;Strategy;Cute;Arcade;Singleplayer;Tactical;Free to Play;Retro;Action-Adventure;Colorful;Werewolves;3D;Comedy;Top-Down;Indie;Action;Controller,5,20,0.0,0.0,0.0,1,10062,57,10119,0.9944,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,33
829110,LEGO DC Super-Villains,"TT Games, Feral Interactive (Mac)","Warner Bros. Interactive Entertainment, Feral Interactive (Mac)","Action, Adventure",LEGO;Action;Adventure;Villain Protagonist;Open World;Superhero;Multiplayer;Local Co-Op;Character Customization;Co-op;Funny;Family Friendly;Comic Book;Singleplayer;Split Screen;Local Multiplayer;Controller;Comedy,2,18,39.99,39.99,0.0,0,6299,589,6888,0.9145,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,85
1102130,Florence,Mountains,Annapurna Interactive,"Adventure, Casual, Indie",Indie;Casual;Adventure;Romance;Story Rich;Cute;Female Protagonist;Singleplayer;Drama;Music;Interactive Fiction;Visual Novel;Short;Stylized;Narrative;Family Friendly;Point & Click;2D;Colorful;Dating Sim,3,20,5.99,5.99,0.0,0,13301,936,14237,0.9343,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,10
820520,Deceive Inc.,Sweet Bandits Studios,Tripwire Presents,"Action, Indie, Strategy",Social Deduction;Heist;Battle Royale;Hero Shooter;Extraction Shooter;PvP;PvE;Shooter;First-Person;Female Protagonist;Strategy;Detective;Investigation;Team-Based;Colorful;Stylized;Assassin;Stealth;Asynchronous Multiplayer;Action,3,20,19.99,19.99,0.0,0,6236,1392,7628,0.8175,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,7
1272160,The Life and Suffering of Sir Brante,"Sever, Schisma Games",101XP,"Adventure, Indie, RPG, Simulation, Strategy",Choices Matter;Story Rich;RPG;Interactive Fiction;Choose Your Own Adventure;Visual Novel;Text-Based;Indie;Medieval;Adventure;Singleplayer;Simulation;Atmospheric;Replay Value;Dark Fantasy;Strategy;Violent;Management;2D;Tabletop,5,20,19.99,19.99,0.0,0,7790,829,8619,0.9038,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,40
1473350,(the) Gnorp Apologue,Myco,(Myco),"Casual, Indie, Simulation, Strategy",Clicker;Idler;Strategy;Building;Rogue-lite;Economy;Management;Cute;Mining;2D;Casual;Rogue-like;Pixel Graphics;Simulation;Colorful;Minimalist;Resource Management;Indie;Singleplayer;Experimental,4,20,6.99,6.99,0.0,0,7849,294,8143,0.9639,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,289
1520370,Mon Bazou,Santa Goat,Santa Goat,"Adventure, Casual, Indie, Racing, Simulation",Early Access;Automobile Sim;Driving;Sandbox;Racing;Life Sim;Choose Your Own Adventure;Exploration;Building;Open World;Crafting;First-Person;Physics;3D;ATV;Motorbike;Relaxing;Third Person;Snow;Casual,5,20,15.99,15.99,0.0,0,15939,425,16364,0.974,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,275
2909110,Nuclear Nightmare,BG Productions,BG Productions,"Action, Adventure, Indie, Early Access",Online Co-Op;Survival Horror;Horror;Co-op;First-Person;Psychological Horror;Exploration;Atmospheric;Open World;Sci-fi;Funny;PvE;Adventure;Aliens;Multiplayer;Action;Early Access;Action-Adventure;Perma Death;Procedural Generation,4,20,6.99,6.99,0.0,0,9469,2035,11504,0.8231,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,305
1911610,Windblown,Motion Twin,"Motion Twin, Kepler Ghost","Action, Indie, Early Access",Early Access;Action Roguelike;Hack and Slash;Action;Indie;Rogue-like;Souls-like;Isometric;Multiplayer;Rogue-lite;Difficult;Fast-Paced;Replay Value;Roguevania;Top-Down;Perma Death;Co-op;Dungeon Crawler;Team-Based;Character Customization,3,20,17.49,24.99,30.0,0,7610,843,8453,0.9003,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,231
1406990,NEKOPARA Vol. 4,NEKO WORKs,Sekai Project,"Adventure, Casual, Indie",Sexual Content;Hentai;Anime;Visual Novel;Nudity;First-Person;Cute;Mature;Story Rich;Singleplayer;Dating Sim;Casual;2D;Colorful;Adventure;Comedy;Hand-drawn;Choices Matter;Souls-like;Indie,3,20,9.99,9.99,0.0,0,8392,227,8619,0.9737,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,27
744190,Rusty Lake Paradise,Rusty Lake,Rusty Lake,"Adventure, Indie",Puzzle;Point & Click;Indie;Adventure;Psychological Horror;Horror;Atmospheric;Singleplayer;Mystery;2D;Story Rich;Escape Room;Surreal;Hand-drawn;Dark;Hidden Object;Gore;Exploration;Psychedelic,2,19,3.99,3.99,0.0,0,5582,266,5848,0.9545,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,111
250520,UnderRail,Stygian Software,Stygian Software,"Indie, RPG",RPG;Post-apocalyptic;Isometric;Turn-Based;CRPG;Turn-Based Combat;Indie;Singleplayer;Sci-fi;Open World;Atmospheric;Crafting;Old School;Cyberpunk;Difficult;Pixel Graphics;Adventure;Exploration;2D;Sandbox,2,20,14.99,14.99,0.0,0,5614,823,6437,0.8721,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,135
674500,Total Tank Simulator,Noobz from Poland,505 Games,"Action, Indie, Simulation, Strategy",Strategy;Simulation;Action;Sandbox;World War II;Indie;Tanks;War;Singleplayer;Physics;Realistic;FPS;First-Person;Funny;Casual;Multiplayer;Third Person;Difficult;Comedy;Adventure,4,20,19.99,19.99,0.0,0,6399,1710,8109,0.7891,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,44
496460,Life is Feudal: Forest Village,Mindillusion,Bitbox Ltd.,"Indie, Simulation, Strategy",City Builder;Colony Sim;Strategy;Resource Management;Medieval;Simulation;Survival;Building;Open World;Singleplayer;Sandbox;Indie;Crafting;Multiplayer;Management;Early Access;Base-Building;Co-op;First-Person,3,19,24.99,24.99,0.0,0,3904,1986,5890,0.6628,0,"200,000 .. 500,000",200000,500000,350000,0,0,0,38
428660,Deliver Us The Moon,KeokeN Interactive,Wired Productions,"Action, Adventure, Indie",Adventure;Indie;Action;Space;Sci-fi;Singleplayer;Atmospheric;Story Rich;Puzzle;Mystery;Space Sim;Exploration;Drama;Simulation;Short;Action-Adventure;Walking Simulator;Survival;Third Person;First-Person,3,20,24.99,24.99,0.0,0,7421,956,8377,0.8859,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,10
1150080,Azur Lane Crosswave,"IDEA FACTORY, COMPILE HEART, FELISTELLA",Idea Factory International,"Action, Adventure, RPG",RPG;Action;Anime;Adventure;Sexual Content;Visual Novel;Female Protagonist;Cute;Nudity;JRPG;Singleplayer;Naval;World War II;Third-Person Shooter;Military;FPS;Shooter;Naval Combat;Hentai;Mature,3,20,39.99,39.99,0.0,0,5073,2277,7350,0.6902,0,"200,000 .. 500,000",200000,500000,350000,0,0,0,5
1202130,Starship Troopers: Terran Command,The Artistocrats,Slitherine Ltd.,Strategy,Strategy;RTS;Singleplayer;Military;Tactical;War;Sci-fi;Real-Time;Resource Management;Wargame;Aliens;Replay Value;Artificial Intelligence;Great Soundtrack;Tower Defense;Gore;Villain Protagonist;Simulation;Real Time Tactics;Action,1,20,29.99,29.99,0.0,0,9461,1323,10784,0.8773,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,162
1746030,Murders on the Yangtze River,OMEGAMES STUDIO,"OMEGAMES STUDIO, NPC Entertainment","Adventure, Indie, RPG",Detective;Adventure;Puzzle;Story Rich;Indie;Exploration;Mystery;Drama;Puzzle-Platformer;Investigation;Logic;Historical;Lore-Rich;RPG;Singleplayer;Text-Based;Old School;2D;First-Person;Colorful,3,20,14.99,14.99,0.0,0,17698,494,18192,0.9728,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,97
893850,THE LONGING,Studio Seufz,Application Systems Heidelberg,"Adventure, Indie, RPG",Point & Click;Walking Simulator;Choose Your Own Adventure;Idler;2D;Underground;Multiple Endings;Exploration;Atmospheric;Choices Matter;Hand-drawn;Story Rich;RPG;Puzzle;Singleplayer;Mystery;Dark;Adventure;Indie;Experimental,3,20,10.49,14.99,30.0,0,6266,522,6788,0.9231,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,49
1674170,Sprocket,Hamish Dunn,Hamish Dunn,"Action, Indie, Simulation, Early Access",Early Access;Sandbox;Building;Military;War;Vehicular Combat;Wargame;World War II;Third-Person Shooter;World War I;Physics;Cold War;PvE;3D;Character Customization;Gun Customization;Third Person;Alternate History;Tanks;Action,4,20,19.99,19.99,0.0,0,9979,666,10645,0.9374,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,237
1361320,The Room 4: Old Sins,Fireproof Games,Fireproof Games,Adventure,Puzzle;Mystery;Point & Click;Adventure;Lovecraftian;Hidden Object;Singleplayer;Escape Room;Story Rich;Horror;Exploration;First-Person;3D;Atmospheric;Indie;Multiplayer;Casual;VR,1,18,8.99,8.99,0.0,0,16047,230,16277,0.9859,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,30
356650,Death's Gambit: Afterlife,White Rabbit,Serenity Forge,"Action, Adventure, Indie, RPG",Souls-like;Metroidvania;RPG;Pixel Graphics;Dark Fantasy;Action;2D;Indie;Adventure;Platformer;Difficult;Action RPG;Singleplayer;Side Scroller;Atmospheric;Great Soundtrack;Fantasy;Story Rich;Replay Value;Controller,4,20,19.99,19.99,0.0,0,4299,974,5273,0.8153,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,18
228400,Ace Combat Assault Horizon - Enhanced Edition,NAMCO,BANDAI NAMCO Entertainment,"Action, Simulation",Action;Flight;Simulation;Military;Arcade;Quick-Time Events;Cinematic;Multiplayer;Controller;Shooter;Great Soundtrack;Co-op;War;On-Rails Shooter;Singleplayer;Casual;Jet,2,17,0.0,0.0,0.0,1,3017,2189,5206,0.5795,0,"200,000 .. 500,000",200000,500000,350000,0,0,0,1
1369670,Motor Town: Behind The Wheel,P3 Games,P3 Games,"Adventure, Casual, Indie, Racing, Simulation, Early Access",Early Access;Open World;Driving;Automobile Sim;Transportation;Simulation;Relaxing;Economy;Realistic;Immersive Sim;Exploration;Multiplayer;Racing;Atmospheric;Management;Time Attack;Controller;3D;Singleplayer;Casual,6,20,19.99,19.99,0.0,0,5915,362,6277,0.9423,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,844
428550,Momodora: Reverie Under The Moonlight,Bombservice,PLAYISM,"Action, Adventure, Indie",Metroidvania;2D Platformer;Side Scroller;Exploration;Pixel Graphics;Female Protagonist;Souls-like;Spectacle fighter;2D;Difficult;Cute;Platformer;Action;Controller;Anime;Colorful;Fantasy;Dark Fantasy;Magic;Atmospheric,3,20,9.99,9.99,0.0,0,10506,742,11248,0.934,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,5
1606180,下一站江湖Ⅱ,白玉京工作室,白玉京工作室,"Action, Adventure, Indie, RPG, Strategy",Singleplayer;Open World;RPG;War;Hack and Slash;Colony Sim;City Builder;Combat;Sandbox;Survival;Multiple Endings;Exploration;Adventure;Story Rich;Martial Arts;Indie;3D;Action RTS;Strategy;Action,5,20,24.99,24.99,0.0,0,6219,2155,8374,0.7427,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,170
307880,Savage Lands,Last Bastion Studios LLC,Last Bastion Studios LLC,"Action, Adventure, Indie, RPG, Simulation",Open World Survival Craft;Survival;Open World;Online Co-Op;Multiplayer;Crafting;Fantasy;Dragons;RPG;Action;Sandbox;Dark;Indie;Simulation;First-Person;Singleplayer;Atmospheric;PvE;FPS;Adventure,5,20,1.99,3.99,50.0,0,3651,3035,6686,0.5461,0,"200,000 .. 500,000",200000,500000,350000,0,0,0,2
1324780,Easy Red 2,Marco Amadei,Corvostudio di Amadei Marco,"Action, Indie, Simulation, Strategy",World War II;Action;Singleplayer;FPS;Simulation;Multiplayer;Strategy;Indie;War;Gore;Violent;Shooter;Sandbox;Realistic;Wargame;Atmospheric;Historical;Team-Based;Immersive Sim;First-Person,4,20,8.99,8.99,0.0,0,7601,793,8394,0.9055,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,346
1557990,Retail Royale,DarxDev,DarxDev,"Action, Massively Multiplayer, Strategy",Battle Royale;PvP;FPS;Shooter;First-Person;Character Customization;Multiplayer;Funny;Free to Play;Strategy;Action;Team-Based;Crafting;Colorful;Tactical;Physics;Combat;Memes;Co-op;Massively Multiplayer,3,20,4.99,4.99,0.0,0,4192,1268,5460,0.7678,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,4
824600,HROT,Spytihněv,Spytihněv,"Action, Indie",Retro;FPS;Shooter;Boomer Shooter;Indie;First-Person;Action;Singleplayer;Old School;Gore;Violent;Dark;Horror;Atmospheric;1980s;Alternate History;Blood;Horses;Driving;Vehicular Combat,2,20,19.99,19.99,0.0,0,5464,167,5631,0.9703,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,28
544550,Stationeers,RocketWerkz,RocketWerkz,"Action, Indie, Simulation, Early Access",Early Access;Space;Base-Building;Science;Automation;Survival;Colony Sim;Building;Sci-fi;Physics;Open World Survival Craft;Sandbox;Management;Agriculture;Multiplayer;Co-op;Crafting;Open World;Mining;Mars,4,20,26.24,34.99,25.0,0,6040,1026,7066,0.8548,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,232
352720,The Universim,Crytivo,Crytivo,"Indie, Simulation, Strategy",City Builder;God Game;Colony Sim;Sandbox;Building;Casual;Survival;Management;Strategy;Space;Simulation;Procedural Generation;Colorful;Sci-fi;Resource Management;Singleplayer;Aliens;Open World;Real-Time with Pause;Exploration,3,20,29.99,29.99,0.0,0,8207,1930,10137,0.8096,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,87
324080,Rising World,JIW-Games,JIW-Games,"Action, Adventure, Indie, RPG, Early Access",Open World Survival Craft;Mining;Relaxing;Building;Voxel;Base-Building;Sandbox;Crafting;Exploration;Survival;Adventure;Atmospheric;Singleplayer;Multiplayer;Co-op;Hunting;Procedural Generation;PvE;Indie;Early Access,5,20,11.24,14.99,25.0,0,4522,813,5335,0.8476,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,70
1942660,WWE 2K23,Visual Concepts,2K,"Simulation, Sports",Sports;Simulation;Wrestling;Multiplayer;PvP;Co-op;Controller;Singleplayer;Local Multiplayer;Local Co-Op;Casual;3D Fighter;Character Customization;3D;Realistic;4 Player Local;Fighting;Online Co-Op,2,18,0.0,0.0,0.0,1,5879,1644,7523,0.7815,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,72
352520,The Silent Age,House On Fire,Unknown,"Adventure, Casual, Indie",Point & Click;Side Scroller;Adventure;Psychological Horror;Story Rich;Alternate History;Puzzle;Detective;Sci-fi;Singleplayer;Exploration;2D;Choices Matter;Linear;Time Manipulation;Narration;Post-apocalyptic;Hidden Object;Stylized;Casual,3,20,9.99,9.99,0.0,0,6604,477,7081,0.9326,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,2
803050,Per Aspera,Tlön Industries,Raw Fury,"Indie, Simulation, Strategy",Online Co-Op;Real-Time;Management;Strategy;Automation;Base-Building;City Builder;Moddable;Colony Sim;Resource Management;Building;Robots;Simulation;Multiplayer;Sandbox;Mars;Survival;Sci-fi;Space;Science,3,20,29.99,29.99,0.0,0,4163,1321,5484,0.7591,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,68
577940,Killer Instinct,Iron Galaxy Studios,Xbox Game Studios,"Action, Free To Play",Fighting;Action;Multiplayer;2D Fighter;Great Soundtrack;Arcade;Free to Play;Singleplayer;Competitive;Local Multiplayer;2.5D;Controller;Gore;Character Customization;PvP;Beat 'em up;Classic;Adventure;Horror;Female Protagonist,2,20,0.0,0.0,0.0,1,4559,678,5237,0.8705,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,40
404680,Hob,Runic Games,Arc Games,"Action, Adventure, Indie",Adventure;Action;Singleplayer;Indie;Puzzle;Platformer;Exploration;Open World;Puzzle-Platformer;Metroidvania;3D Platformer;Atmospheric;Controller;Action-Adventure;RPG;Hack and Slash;Great Soundtrack;Colorful;Action RPG;Fantasy,3,20,19.99,19.99,0.0,0,4632,611,5243,0.8835,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,9
2634950,Tokyo Xtreme Racer,"Genki Co., Ltd.","Genki Co., Ltd.","Racing, RPG",Racing;Driving;3D;Controller;Automobile Sim;Singleplayer;Early Access;Arcade;Vehicular Combat;Open World;Combat Racing;RPG;Great Soundtrack;3D Platformer;Multiplayer,2,15,29.99,49.99,40.0,0,10676,554,11230,0.9507,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,193
1069660,Ultimate Admiral: Dreadnoughts,Game-Labs,Game-Labs,"Indie, RPG, Simulation, Strategy",Naval Combat;Naval;World War I;Grand Strategy;Wargame;World War II;Military;Building;Turn-Based Strategy;Simulation;Strategy RPG;Historical;War;RTS;Sandbox;Submarine;Realistic;RPG;Economy;Real Time Tactics,4,20,34.99,34.99,0.0,0,4515,2654,7169,0.6298,0,"200,000 .. 500,000",200000,500000,350000,0,0,0,521
938560,INMOST,Hidden Layer Games,Chucklefish,"Adventure, Indie",Indie;Pixel Graphics;Adventure;Story Rich;Exploration;Thriller;Atmospheric;Psychological;Puzzle-Platformer;Dark;Psychological Horror;Singleplayer;Platformer;Emotional;Mystery;Horror;Puzzle;2D Platformer;Action;Cinematic,2,20,14.99,14.99,0.0,0,6083,597,6680,0.9106,1,"200,000 .. 500,000",200000,500000,350000,0,0,0,4
